Cognate_ID,Acoma,AztecPochutla,AztecTetelcingo,AztecZacapoaxtla,Cahuilla,Chemehuevi,ClassicalAztec,Coahuilteco,Comanche,Comecrudo,Cora,Cotaname,Cupeno,Eudeve,Gabrielino,Guarijio,Hopi,Huichol,Karankawa,Kawaiisu,Kiowa,Kitanemuk,Luiseno,Mayo,Mono,NorthernPaiute,NorthernTepehuan,Opata,Pannamint,Papago,PimaDeOnavas,Pipil,ProtoKeresan,SanJuanPuebloTewa,SantaAna,SantaDomingo,Serrano,ShoshoniGosiute,SoutheasternTepehuan,SouthernPaiute,SouthernUte,Tarahumara,Tubar,Tubatulabel,Yaqui,Zuni
47_mouth-1_47_mouth,,,,,,t ɨː m p a,,,t ɨ p e,,,,,,,,,,,t ɨ b i + v ɨ,,,,,t ɨ pː e,t ɨ pː a,,,t ɨ m p e,,,,,,,,,t ɨ m p e,,t ɨ m p a,t ɨ pː á/a + p i,,,,,
47_mouth-3_47_mouth,,,,,t á/a m a + l,,,,,,,,t a mˀ a,,,,,,,,,,t a m á/a + t,,,,,,,,,,,,,,,,,,,,,,,
47_mouth-40_47_mouth,c̉/ts î/i + kʲ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c̉/ts î/i + kʲ ɑ̟,,z î/i + kʲ ɑ̟,z î/i + kʲ ɑ̟,,,,,,,,,,
47_mouth-4_47_mouth,,t e n,t i e n,t eː n,,,t eː n t l i,,,,t y é/e nʲ i,,,t e n í/i t,t o ŋ i n,,,t é/e n i,,,,,,t e é/e,,,t u n i,,,tʃ i n i,t ɨ n,t e n,,,,,,,ch/tʃ i ɲ,,,r i n í/i,t i n í/i + r,,t é/e n i,
47_mouth-5_47_mouth,,,k a m a k,,,,k a m a k + t l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_mouth-6_47_mouth,,,,,,,,,,,,,,,,,,,,,s ɔː l,sh/ʃ i ch/tʃ a ch/tʃ,,,,,,,,,,,,s ó/o e,,,ṣ/ʂ ɨ c̣/ʈʂ,,,,,,,,,
48_tooth-1_48_tooth,,,t l a n k o č/tʃ,t aː n,t á/a m a + l,t a w a m + p i,t l a n + t l i,,t a m a,,t a m é/e,,t a mˀ a,t a m í/i t,t a t a m,t a m é/e,t á/a m a,t a m é/e,,t a w a + b i,,t a m a ts,t a m á/a + t,t á/a mː i,t a w a,t a m a,t a t a m,,t a m a,t aː t a m i,t aː t a m,t a n,,,,,t aː m,t a m a n,t a t a m,t a ŋ w a n,t a w á/a + pː ɨ,r a m é/e,t a m ó/o + r,t a m a n + t,t á/a m i,
48_tooth-2_48_tooth,,,,,,,,,,,,,,,,,,,,,z ǫ́ǫ́/ɔ̃ː,,,,,,,,,,,,,w æ̧æ̧/æ̃ː,,,,,,,,,,,,
48_tooth-40_48_tooth,h ả/a + č̉/k a n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h á/a ʔ á/a č̉/k a + n i,,h á/a ʔ á/a č̉/k a n a n i,h á/a ʔ a č̉/k a n i,,,,,,,,,,
49_tongue-1_49_tongue,,,,,,a k o m + p i,,,e k o,,,,,,,,,,,e g u + b ɨ,,,,,e q o,i k o,,,ai k o,,,,,,,,,e k o,,a k o n,a k ó/o + pː ɨ,,,,,
49_tongue-2_49_tongue,,,n e n e p iː + l,n e n e p iː + l,n a ŋ + i l y,,n e n e p iː l + l i,,,,n y/j a n ú/u r i,,n í̵/ɨ ŋˀ a,n e n é/e t,n o ŋ i n,y/j e n í/i,l é/e ŋ i,t é/e n i,,,,n y n g i ch/tʃ,,n í/i nː i,,,n u n,n e n e,,n ɨː n i,n ɨː n,n e p i + l,,,,,n a ŋ a + ts,,n ɨ n,,,,n i n í/i + r,l a l a n + t,n í/i n i,
49_tongue-40_49_tongue,w̉/w á/a + tʃ í/i n̉/n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w á/a + tʃ í/i n ɪ,,w á/a + tʃ i n ɪ,k á/a w̉/w a tʃ ɪ,,,,,,,,,,
49_tongue-4_49_tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tʃ a m é/e k o a + l a,,,,
4_two-1_4_two,,o m e m,u n t e,oː m e,w í/i h,,oː + m e,,,,,,w í/i h,g o d ú/u m,w e h é/e,w o k á/a,l öö/øː y ö/ø m,h u t á/a,,,y/j íí/iː,w o h,w éh/e,w o ó/o y/j i,,,g o ts a,g o d e,,g oː k,g oː k,u m e,,w í/i y/j e h,,,w òh/o,,,,,o kʷ á/a,n y ó/o + r,w oː,w ó/o i,
4_two-3_4_two,,,,,,w a h a,,,w a h a,,,,,,,,,,,w a h a,,,,,w a h a,w a h a,,,w a h a,,,,,,,,,w a h a,,w aː,w ái/ai + n i,,,,,
4_two-40_4_two,d y û/u + w̉/w é/e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dʲ û/u + w̉/w é/e,,d y û/u + m í/i,d y û/u + m i,,,,,,,,,,
50_clawnail-1_50_clawnail,,,,,,t a + s i ts o ʔ o,,,s i t o,,,,,,,,,,,t a ʃ t o ʔ o + b i,,,,,s i t u,s a + s i t o,,,m a + s i t u,,,,,,,,,s i t oː n,,ʃ ɨ ts u,,,,,,
50_clawnail-40_50_clawnail,h ả/a + w̉/w í/i + č̉/k a n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h á/a ʔ á/a w̉/w í/i + č̉/k á/a + n i,,h á/a ʔ á/a w̉/w í/i + č̉/k á/a n a n i,h ả/a + w a č̉/k a n i,,,,,,,,,,
50_clawnail-4_50_clawnail,,,,,,,,,,,,,,,,,,,,,,w a ts i,,,,,,,,,,,,,,,w a c̣/ʈʂ,,,,,,,,,
50_clawnail-5_50_clawnail,,,s t e,s t i,s á/a l u + l,,i s t eː + t l,,,,s ɨ tʲ é/e,,ṣ/ʂ u lˀ a,s u t ú/u t,e s tʃ u t,s u h t ú/u,s ó/o k i,z a t é/e,,,m ɔ n tsˀ ǫ́/õ,,ṣ/ʂ u l á/a + t,s ú/u t u + k ó/o tʃ o ʔ o,,,j/dʒ u t u d,x u t u,,h uː č/tʃ,h u tː,i s t i + t,,,,,,,j/dʒ u t,,,s u t ú/u,,ʃ u l u n + t,s ú/u t u,
51_foot-14_51_foot,,,,,,,,,,,,,,,,,,,,,ɔ n s óó/oː,,,,,,,,,,,,,â/a n,,,,,,,,,,,,
51_foot-1_51_foot,,,,,,,,,,,,,,,,,k í̵/ɨ k ɨ,,,,,,,,k ɨ kː ɨ,k ɨ k ɨ,,,,,,,,,,,,,,,,,,,,
51_foot-2_51_foot,,,,,,n a m p a,,,n a p e,,,,,,n e v,,,,,n a b i + v i,,,,,,,,,n a m p e,,,,,,,,n a v í̵í̵/ɨː + ts,n a m p e,,n a m p a,n a pː a,,,,,
51_foot-3_51_foot,,,,,ʔ i,,,,,,,,,,,,,,,,,,é/e + t,,,,,,,,,,,,,,,,,,,,,,,
51_foot-40_51_foot,k á/a s d í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s d i,,k á/a s d i,k â/a + s d i,,,,,,,,,,
51_foot-4_51_foot,,,,,,,,,,,,,,t a r i,,,,,,,,,,,,,t a r a,t a r â/a,,t a ḍ/ɖ,t a r,,,,,,,,,,,,,,,
51_foot-5_51_foot,,,,,,,,,,,,,,,,t o n ó/o,,,,,,,,,,,,,,,,,,,,,,,t o n,,,r o n ó/o,,,,
51_foot-6_51_foot,,,,,,,,,,,,,,,,,,,,,,,,w ó/o kː i m,,,,,,,,,,,,,,,,,,,n y/j o + k í/i + r,,w o ó/o k i,
51_foot-7_51_foot,,,,,,,,,,,í̵ɨ/ɨː k a,,,,,,,ɨ k á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51_foot-8_51_foot,,,k ʃ iː,,,,i k ʃ i + t l,,,,,,,,,,,,,,,,,,,,,,,,,i k ʃ i,,,,,,,,,,,,,,
52_knee-10_52_knee,,,,,t a m i + l y,,,,,,,,t á/a m i,,,,,,,,,t a m o + ts,,,,,,,,,,,,,,,t a m òò/oː + ts,,,,,,,,,
52_knee-1_52_knee,,,,,,t a ŋ a,,,t a nː a + pː ɨ h,,t u n ú/u,,,t o n ó/o t,t o n g u + n,,t á/a m ë/ə,t u n ú/u,,t a n a + v i,,,,t ó/o nː o m,t o n + n o p o t o,,t o nː a,,t a ŋː a + pː ɨ h,t oː n,t oː n,,,,,,,t a n k a + pː ɨ h,,t a ŋ a,t á/a a + p ɨ,,t o n ó/o + r,t o ŋ oː + l,t ó/o n o m,
52_knee-2_52_knee,,,,,,,,,,,,,,,,ts o ʰk o p ó/o,,,,,,,,,,,,,,,,,,,,,,,,,,tʃ o k ó/o b a + l a,,,,
52_knee-3_52_knee,,,t l a n kʷ a t e,t aː n kʷ aːi,,,t l a n + kʷ aːi + t l,,,,,,,,,,,,,,,,,,,,,,,,,t a n kʷ a k,,,,,,,,,,,,,,
52_knee-40_52_knee,g a ʔ á/a ʃ ī/iː,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ á/a ʃ ī/iː,,g ả/a + ʃ ɪ,g ả/a + ʃ ɪ,,,,,,,,,,
53_hand-1_53_hand,,m ay/ai,m ö/ø,m aːi,m a + l,,m aːi + t l,,,,m w á/a ʰk a ʔ a,,m a,m a m á/a t,m a n,,m á/a ʔ a,m a m á/a,,,m ɔ n,m a + ts,m á/a + t,m á/a mː a m,m a y/j a,m ai,,m a m a,,,,m ay/ai,,m a n,,,m aː,,,,,,,m aː + l,m á/a m a m,
53_hand-2_53_hand,,,,,,m o ʔ o + v i,,,m o ʔ o,,,,,,,,,,,m o ʔ o + v i,,,,,,,,,m o ʔ o,,,,,,,,,m o ʔ o,,m o ʔ o,m o ʔ ó/o + p i,,,,,
53_hand-3_53_hand,,,,,,,,,,,,,,,,,,,,,,,,,,,n o v i,,,n o w i,n o v,,,,,,,,n o b,,,,,,,
53_hand-40_53_hand,w̉/w í/i n̉/n u s k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w̉/w í/i n u s g ɑ̟,,w̉/w í/i n u s k ɑ̟,w̉/w î/i n u s g a,,,,,,,,,,
53_hand-4_53_hand,,,,,,,,,,,,,,,,s e k á/a,,,,,,,,,,,,,,,,,,,,,,,,,,s e k á/a,,,,
54_arm-1_54_arm,,,,,,,,,p ɨ r a,,,,,,,,,,,p ɨ r a + v ɨ,,,,,p ɨ tː a,p ɨ tː a,,,p ɨ t a,,,,,,,,,p ɨ t a,,p ɨ t a,p ɨ t á/a + p i,,,,,
54_arm-2_54_arm,,,m ö/ø,,m a + l,,m aːi + t l,,,,m w á/a ʰk a ʔ a,,,m a m á/a t,m a n,,m á/a ʔ a,m a m á/a,,,m ɔ n,m a ts,m á/a + t,,,,,m ö/ø t z â/a ts a,,,,m a ʰk u + l,,,,,m aː,,,,,,m a v oːi + r,m a ts o n,,
54_arm-3_54_arm,,,,,,,,,,,,,,,,s e k á/a,,,,,,,,,,,j/dʒ u ts a,,,,h u ts a,,,,,,,,,,,s e k á/a,,,,
54_arm-40_54_arm,ts í/i ỷ/j û/u + m̉/m i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ỷ/j û/u + m̉/m ɪ,,g á/a ỷ/j û/u + m̉/m ɪ,g á/a ỷ/j û/u m̉/m e,,,,,,,,,,
54_arm-4_54_arm,,,,,,,,,,,,,,,,,,,,,,,,k o ó/o m i,,,,,,,,,,kʰ ó/o e,,,,,,,,,,,k ó/o n k a b á/a m,
54_arm-6_54_arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n o w i,,,,,,,,,n o b,,,,,,,
55_rope-17_55_rope,,,,,,,,,,,,,,,,,,,,,,,,,,,t u r o v i n i,,,,,,,,,,,,t ɨ r b ui ɲ,,,,,,,
55_rope-1_55_rope,,,,,,,,,,,,,,,,,,,,,,,,,t ɨ q a pː o,t ɨ k a pː u,,,,,,,,,,,,,,,,,,,,
55_rope-2_55_rope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t ɨ m u kː u,,,,,,,,,t ɨ m u kː u,,,,,,,,
55_rope-3_55_rope,,,,,,,,,w i a,,,,w í/i tʃ u ʔ ɨ + t,,,w i t á/a r i,,,,,,w i v a ch/tʃ,w í/i i + tʃ a + t,w i t é/e r i,,,,,,,,,,wh/w̥ i k a nː i n,,,,,,,,w í/i i l a,,,w í/i k i a,
55_rope-40_55_rope,ʔ ú/u + s íu/iu s d y á/a n̉/n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ ú/u s i w i s d y/j á/a n̉/n ɪ,ʔ û/u + s i w i s d y a n̉/n ɪ,,,,,,,,,,
55_rope-6_55_rope,,,,,,,,,,,k áu/ai h n a + r i,,,,,,,k au n á/a r i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55_rope-7_55_rope,,,m e k a + t l,m e k a + t,,,m e k aː + t l,,,,,,,,,,,,,,,,,,,,,,,,,m e k a + t,,,,,,,,,,,,,,
56_belly-1_56_belly,,,,,,,,,,,,,,,,,,,,,,,,,g o h i,k o h i,,,,,,,,,,,,,,,s a k ó/o i + p i,,,,,
56_belly-2_56_belly,,,,,,,,,,,,,,,,,p ó/o n o,,,,b ó/o t,,,,,,v o ts a,,p u n u,w oː k,v oː k,,,,,,,,b o k,,,,n y/j o l í/i + r,,,
56_belly-3_56_belly,,,,,,s a pː ɨ,,,s a pː ɨ h,,ʃ ay/ai é/e,,ṣ/ʂ á/a ʔ i,,,,,i y/j á/a m u y/j a,,s a p ɨi v ɨ,,,,,,,,,,,,,,,,,,s a pː ɨ h,,s a pː ɨ,,,,ʃ a p u ʃ + t,,
56_belly-40_56_belly,k ú/u n á/a č̉/k ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n a č̉/k ɑ̟ɪ/ai,,k ú/u + n a č̉/k ɑ̟ɪ/ai,k û/u + n a č̉/k ɑ̟,,,,,,,,,,
56_belly-4_56_belly,,,,,,,,,,,,,,,,t o h p á/a,,,,,,,,t ó/o pː a,,,,,,,,,,,,,,,,,,r o p á/a,,,t ó/o ʔ o n a,
56_belly-6_56_belly,,,,,,,,,,,,,,s i g u á/a t,,,,,,,,,,,,,,s i g u a,,,,,,s i kˀ u,,,,,,,,,,,,
56_belly-7_56_belly,,,h t e,,,,i ˀt e + t l,,,,,,,,,,,,,,,,,,,,,,,,,i h t i,,,,,,,,,,,,,,
56_belly-8_56_belly,,,,,t é/e ʔ i + l y,,,,,,,,,,,,,,,,,h u n a ts,t é/e e ʔ + l a,,,,,,,,,,,,,,t òò/oː ʔ,,,,,,,,,
56_belly-9_56_belly,,,,,,,,,,,h u k á/a,,,,x oː n e n,,,h u k á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57_navelbellybutton-1_57_navelbellybutton,,,,,,,,,,,s í/i i p u ˀtʃ e + ts i,,,,,,,,,,pʰ ei + pʰ oː + t,,,,p o ts i,,,,,,,,,,,,,,,,,,,,,
57_navelbellybutton-2_57_navelbellybutton,,ʃ i k t,ʃ i k,ʃ iː k,,,ʃ iː k + t l i,,s iː k u,,,,,s iː ts á/a t,,s i k ú/u,,,,ʃ i g u + v i,,,,s íː/iː k u,,,j/dʒ i ts o,,s i k o,h i k,h i k,ʃ t u t,,,,,,s i k u,j/dʒ i k,s i k u n,s i k ú/u + pː ɨ,s u k í/i,s i k ú/u + r,,s í/i i k u,
57_navelbellybutton-40_57_navelbellybutton,h á/a d á/a w̉/w i n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h á/a d á/a w̉/w i n i,,h á/a d á/a w̉/w i n i,,,,,,,,,,,
58_neck-1_58_neck,,,,,,k u t a,,,,,,,,ts u t á/a t,,k u h t a m ó/o,kʷ á/a a p i,,,k u r a + v i,,,,,k u tː a,k u tː a,,ts u t a,k u t a,,,,,,,,,,,k u t a,k u t á/a + p i,g u t á/a,,k u l aː + n,k ú/u t a n a,
58_neck-2_58_neck,,,,,,,,,t o y/j o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t o y/j o m + p ɨ h,,,,,,,,
58_neck-3_58_neck,,,,,,,,,,,,,,,ŋ oː ŋ,,,,,,,m y h i ts,,,,,,,,,,,,,,,ŋ ɨ h ɨ + ts,,,,,,,,,
58_neck-40_58_neck,g á/a w î/i + ẓ/ʐ á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w î/i + ẓ/ʐ a,,g á/a w î/i + ẓ/ʐ a,g á/a + w i ẓ/ʐ a,,,,,,,,,,
58_neck-6_58_neck,,k o ʃ t,k e tʃ + k o tʃ + t l a,k e č/tʃ,,,kʷ e tʃ + t l i,,,,,,,,,,,,,,kˀ ɔ l,,q e l á/a + t,,,,,,,,,k e s ts k ts u y/j u,,kˀ áy/ai,,,,,,,,,kʷ aí/ai + r,,,
58_neck-8_58_neck,,,,,,,,,,,k ɨ h p í/i,,,,,,,k ɨi p í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58_neck-9_58_neck,,,,,,,,,,,,,,,,,,,,,,,,,,,ts u s ts u v o,,,k u s w o,k u ṣ/ʂ u v,,,,,,,,k u x b o,,,,,,,
59_breast-1_59_breast,,,,,p i + l y,p i h i,,,p i ts i,,,,p i,v íː/iː t,p i n,p i ˀw á/a,p í/i i h ɨ,,,p i h i + v ɨ,,p i 7c/ˀts,p í/i + t,p í/i pː i m,p i ts i ʔ,p i ts i ʔ i,v i pː i,,p i ts i,w i p i,v i p i,,,,,,p i ʔ,p i ts i,β i p iː,p iː ts i,p í/i i + p ɨ,,w i m ú/u + r,p iː + l,p í/i pː i + m,
59_breast-2_59_breast,,,tʃ i tʃ iː w a + l,tʃ i tʃ i w aː + l,,,tʃ i tʃ i w a l + l i,,,,ts i ʔ i m é/e,,,,,,,ts í/i ts u,,,,,,,,,,,,,,tʃ i tʃ i h w a + l,,,,,,,,,,,,,,
59_breast-40_59_breast,g á/a w í/i c̉/ts i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g á/a w i c̉/ts ɪ,,g á/a w i c̉/ts ɪ,g â/a + w i c̉/ts ɪ,,,,,,,,,,
59_breast-4_59_breast,,,,,,,,,,,,,,,,,,,,,z é/e p,,,,,,,,,,,,,w â/a a,,,,,,,,,,,,
5_big-10_5_big,,,,,,,,,,,,,áy/ai ʔ a n i + ʃ,,,,,,,,,,,,,,,,,,,,,h ay/ai ʔ i ʔ,,,,,,,,,,,,
5_big-11_5_big,,,,,,,,,,,,,,,,,,e p ɨ p a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_big-1_5_big,,,,,,,,,,,,,,,,,,,,,,,,,p a p a,p a p a,,,,,,,,,,,,,,,,,,,,
5_big-2_5_big,,,,,,,,,p i a,,,,,,,,,,,,,,,,,,,,p i a,,,,,,,,,p i a,,p i a,,,,,,
5_big-3_5_big,,,,,,h o kː o,,,,,,,,,,,,,,w o k o,,,,,,,,,,,,,,,,,,,,,,,,,,
5_big-4_5_big,,,,,,,,,,,,,,,y/j o ò/o i č/tʃ,,,,,,,,y/j ó/o + t,,,,,,,,,,,,,,,,,,,,,,,
5_big-5_5_big,,w y/j o m,b ie y/j ii/iː,w ee/eː y/j i,,,w eːi,,,,v é/e ʔ e,,,h u ei,,w e r u m á/a,w í̵ɨ/ɨː y/j o q a,,,,,,,b w é/e ʔ u r u,,,g u,g u e,,g ɨ ʔ ɨ,g ɨ ʔ ɨ d,w ey/ei,,,,,,,g ë/ə ʔ,,,w a ˀl ú/u,w e é/e,,b w é/e ʔ u,
5_big-8_5_big,,,,,,,,,,,,,,,,,,,,,,7/ʔ a tʲˀ a,,,,,,,,,,,,,,,a + t iɨ ʔ a ts,,,,,,,,,
60_heart-1_60_heart,,,,,,p i y/j ɨ,,,p i h i,,,,,,,,,,,p ɨ h y/j ɨ + p i,,,,,p i w ɨ,p i w ɨ,,,p i h w ɨ,,,,,p í/i n,,,,p i h y/j ɨ n,,p i y/j ɨ̈/ɨ,,,,,,
60_heart-2_60_heart,,,,,s ú/u n + i l,,,,,,,,ṣ/ʂ úu/uː n,,ṣ/ʂ ū/uː n,s u l ú/u,,,,,,h u n a + ts,ṣ/ʂ ú/u n + l a,s uú/uː l a,,,j/dʒ u r e,,,,,,,,,,h uː n,,j/dʒ u r,,,s u l á/a,,ʃ uː n a + l,,
60_heart-3_60_heart,,,,,,,,,,,,,,h í/i b e s,,,,i y/j á/a r i,,,,,,,,,,h i d ă g u a,,iː b d a g,iː b d a g,,,,,,,,,,,,,,h í/i a p s i,
60_heart-41_60_heart,w̉/w í/i n̉/n u s k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w̉/w í/i n u s g ɑ̟,,w̉/w í/i n u s k ɑ̟,w̉/w î/i + n u s g a,,,,,,,,,,
60_heart-4_60_heart,,,j u l o h + t l i,y/j o o l o,,,y/j oː l + oː + t l,,,,,,,,,,,,,,,,,,,,,,,,,j u l,,,,,,,,,,,,,,
60_heart-7_60_heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a r a + m a + l í/i + r,,,
61_liver-1_61_liver,,,,,n é/e ˀm a,n ɨ w ɨ m + p i,,,n ɨ m ɨ,,n y/j áa/aː m w a,,n í̵/ɨ m a,,,,n í̵ɨ/ɨː m a,n é/e m a,,n ɨ w ɨ + b i,,n y m a ts,n ó/o o m a,,n ɨ m iɨ,n ɨ m ɨ,n u m a d,,n ɨ m ɨ,n ɨ m,n ɨ m,,,,,,n ɨː m,n ɨ w ɨ n,l u m aː n,n ɨ ŋ w ɨ n,n úu/uː + pː ɨ,,,n ɨː m a + l,,
61_liver-2_61_liver,,,,,,,,,,,,,,h e m á/a t,,e m á/a,,,,,,,,h e é/e m a m,,,,ts u h + h e m a,,,,,,,,,,,,,,e m e l á/a,j a m á/a t,,h é/e e m a m,
61_liver-3_61_liver,,,eː l + l i,,,,eː l + t a + tʃ + t l i,,,,,,,,,,,,,,,,,,,,,,,,,e l t a p a č/tʃ,,,,,,,,,,,,,,
61_liver-40_61_liver,ʔ i ʔ í/i n â/a + n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,í/i ʔ í/i n â/a + n i,,ʔ í/i ʔ í/i n â/a + n i,ʔ ỉ/i + n a n i,,,,,,,,,,
62_drink-1_62_drink,,,,,,h i p i,,,h i v i,,,,,,,,,,,h i v i,,,,,h i p i,h i p i,,,h i p i,,,,,,,,,h i p i,,i p i,i p í/i,,,,,
62_drink-2_62_drink,,,,,,,,,,,y/j é/e ʔ e,,,h i,,i h í/i,h í/i i k o,,,,,,,h é/e ʔ e + y/j e,,,iː b i,h i,,,i ʔ i,,,,,,,,i y/j a,,,b a h í/i,h é/e,iː ʔ ɨː,h é/e ʔ e,
62_drink-3_62_drink,,,ö/ø t l i,aː t iː,p á/a,,aː + t l + iː,,,,,,p a 7/ʔ,,p a + a,,,h a r e,,,,p a 7/ʔ,p á/a a ʔ i,,,,,,,,,,,,,,p aː ʔ,,,,,,,,,
62_drink-40_62_drink,g ī́/i s kʲ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g ī́/i s kʲ ɑ̟,,g ī̀/i s kʲ ɑ̟,g î/i + s kʲ ɑ̟,,,,,,,,,,
62_drink-6_62_drink,,,,,,,,,,,,,,,,,,,,,tʰ ǫ́ǫ́/ɔ̃ː,,,,,,,,,,,,,s u̧/ũ w æ̧/æ̃,,,,,,,,,,,,
63_eat-1_63_eat,,,,,,t ɨ kː a,,,t ɨ kː a,,,,,,,,,,,k a ʔ a,,,,,t ɨ kː a,t ɨ kː a,,,t ɨ kː a,,,,,,,,,t ɨ kː a,,t ɨ kː a,t ɨ kː á/a,,,,,
63_eat-2_63_eat,,kʷ a,kʷ a,t a kʷ aː,kʷ a ʔ,,kʷ a,,,,kʷ a ʔ a,,kʷ a,b a,i kʷ a + a,k o ʔ a,,kʷ a,,,,kʷ a 7/ʔ,,b w á/a ʔ a + y/j e,,,a n e a n + ts o ai,g u ä/æ,,k o ʔ a,k o ʔ a,kʷ a,,kˀ o e,,,r aː kʷ,,,,,g o ʔ a,k o a,,b w á/a ʔ a,
63_eat-3_63_eat,,,,,,,,,,,,,,,,,s ó/o w a,,,,,,,,,,,,,,,,,,,,,,j/dʒ u g i a ʔ,,,,,,,
63_eat-40_63_eat,k ú/u p e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k ú/u b E/e,,k ủ/u + p E/e,k ủ/u + p E/e,,,,,,,,,,
63_eat-5_63_eat,,,,,,,,,,,,,,,,,,,,,p ɔː,,,,,,,,,,h u g,,,,,,,,,,,,,,,
64_bite-1_64_bite,,,k e ts o m a,k eː h ts o m a,k é/e ʔ,k ɨ ʔ i,k e ts u m a,,k ɨ ts + ts i a,,tʃ e ʔ e,,q í̵/ɨ ʔ ɨ,n e q u é/e n,,k i ˀtʃ u,k í̵ɨ/ɨː k i,k é/e,,k i ʔ i,kˀ ɔ l,k y 7/ʔ,k ó/o ʔ i,k é/e ʔ e + y/j e,k ɨ h + y/j ɨ,k ɨ ʔ i,ts ú/u + úy/ui,q ui q u i/j a,k ɨ ts + ts i ʔ a,k ɨ ʔ i,k ɨ ʔ ɨ,,,kʰ uː g eː,,,k ɨː ʔ,k ɨ ts + ts i ʔ a,k ɨ y/j a ʔ,k ɨ ʔ i,k ɨ ʔ i,i ˀk í/i,k e,,k é/e ʔ e,
64_bite-40_64_bite,g ả/a + k u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g à/a + g u,,g à/a + k u,g â/a + k u,,,,,,,,,,
65_vomit-1_65_vomit,,,,,,,,,oː ʔ i,,,,,d ó/o d a n,,y/j o ʔ a,n áy/ai ö/ø ʔ,,,,z oː,,,,oː ʔ i,o a ʔ i,,d o d o a,,,,,,,,,,,,,,o ʔy/ˀj ó/o,,,,
65_vomit-2_65_vomit,,,,,,p i pː i tː a n a,,,,,,,,,,,,,,p i t a h n i,,,,,,,,,,,,,,,,,,,,p i pː i tː a ˀn i,,,,,,
65_vomit-3_65_vomit,,,,,p í/i p i v i s,,,,,,,,,,,,,,,,,,,b í/i s a t a,,,b i o sː e,,,w i h o s,v i h o t a,,,,,,p iː ṣ/ʂ,,b i o t a ʔ,,,,,,b í/i s a t a,
65_vomit-4_65_vomit,,,s u t l a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m ts u t a,,,,,,,,,,,,,,
65_vomit-7_65_vomit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w a y/j uu/uː b,,
66_see-1_66_see,,,,,,p u nː iː,,,p u n i,,,,,,,,,,,p ɨ n i,b ǫ́ǫ́/ɔ̃ː,,,,p u n i,p u n i,,,p ui,,,,,p u̧/ũ w æ̧/æ̃,,,,p ui,,p ɨ n i,p ɨ n í/i + kː a,,,,,
66_see-2_66_see,,o t e,h t a,t a,t é/e e w,,i tː a,,,,,,t ɨ w a,,,,,,,,,,t í/i i w i,,,,,,,,,i t a,,,,,,,,,,,t e m a,t aː w ɨ g + ɨ t,,
66_see-3_66_see,,,,,,,,,,,,,,,,n e ˀn é/e,,n i e r e,,,,,,,,,n u nː i d e,,,n ɨi d,n ɨi d,,,,,,,,n ɨi ɲ,,,e ˀn é/e,,,,
66_see-40_66_see,g ủ/u + k a tʃ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g ù/u + k ɑ̟ tʃ ɑ̟,,g ù/u + k ɑ̟ tʃ ɑ̟,g ú/u + k ɑ̟ tʃ ɑ̟,,,,,,,,,,
66_see-4_66_see,,,,,,,,,,,,,,v i t z á/a n,,,,,,,,,,b í/i čč/tʃː a,,,,v i t z a,,,,,,,,,,,,,,,,,b í/i tʃ a,
