ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Nukeria-101_tofly-1,,Nukeria,101_tofly,herrei,herrei,h e r r e i,(pl.),Davletshin-1212-2015,232,False,,
Nukeria-101_tofly-2,,Nukeria,101_tofly,rere,rere,r e r e,(s.),Davletshin-1212-2015,205,False,,
Nukeria-100_wing-1,,Nukeria,100_wing,kapakau,kapakau,k a p a + k a u,,Davletshin-1212-2015,109,False,,
Nukeria-99_feather-1,,Nukeria,99_feather,paraa,paraa,p a r aː,,Davletshin-1212-2015,953,False,,
Nukeria-98_egg-1,,Nukeria,98_egg,hua,hua,h u a,,Davletshin-1212-2015,950,False,,
Nukeria-97_bird-1,,Nukeria,97_bird,manu,manu,m a n u,,Davletshin-1212-2015,14,False,,
Nukeria-96_dog-1,,Nukeria,96_dog,manu-kai-tama,manu-kai-tama,m a n u + k a i + t a m a,"Post-Contact: lit. ""bird eating humans""",Davletshin-1212-2015,1157,False,,
Nukeria-95_tofall-1,,Nukeria,95_tofall,heke,heke,h e k e,,Davletshin-1212-2015,892,False,,
Nukeria-94_tothrow-1,,Nukeria,94_tothrow,ttiri,ttiri,t t i r i,(s.),Davletshin-1212-2015,1417,False,,
Nukeria-94_tothrow-2,,Nukeria,94_tothrow,riaki,riaki,r i a k i,(s.),Davletshin-1212-2015,1306,False,,
Nukeria-93_topoundbeat-1,,Nukeria,93_topoundbeat,rriki,rriki,r r i k i,(pound a nail),Davletshin-1212-2015,1158,False,,
Nukeria-93_topoundbeat-2,,Nukeria,93_topoundbeat,tuki,tuki,t u k i,(swamp taro),Davletshin-1212-2015,532,False,,
Nukeria-92_toopenuncover-1,,Nukeria,92_toopenuncover,huke,huke,h u k e,(earth-oven),Davletshin-1212-2015,94,False,,
Nukeria-92_toopenuncover-2,,Nukeria,92_toopenuncover,taaraki,taaraki,t aː r a k i,(door),Davletshin-1212-2015,148,False,,
Nukeria-91_tobuy-1,,Nukeria,91_tobuy,taauvi,taauvi,t aː u v i,(s.),Davletshin-1212-2015,1402,False,,
Nukeria-90_todig-1,,Nukeria,90_todig,keri,keri,k e r i,(s.),Davletshin-1212-2015,85,False,,
Nukeria-89_tohold-1,,Nukeria,89_tohold,taaohi,taaohi,t aː + o h i,(s.) (?),Davletshin-1212-2015,1019,False,,
Nukeria-88_tosqueeze-1,,Nukeria,88_tosqueeze,ttau,ttau,t t a u,(s.),Davletshin-1212-2015,317,False,,
Nukeria-87_toswell-1,,Nukeria,87_toswell,pupuu,pupuu,p u p uː,(s.),Davletshin-1212-2015,685,False,,
Nukeria-87_toswell-2,,Nukeria,87_toswell,hhura,hhura,h h u r a,(s.),Davletshin-1212-2015,1239,False,,
Nukeria-86_togrow-1,,Nukeria,86_togrow,homo,homo,h o m o,(plants),Davletshin-1212-2015,1231,False,,
Nukeria-86_togrow-2,,Nukeria,86_togrow,tipu,tipu,t i p u,"(human beings, birds)",Davletshin-1212-2015,89,False,,
Nukeria-85_tochoose-1,,Nukeria,85_tochoose,hiko,hiko,h i k o,(s.) (?),Davletshin-1212-2015,1160,False,,
Nukeria-84_toplant-1,,Nukeria,84_toplant,toki,toki,t o k i,(s.),Davletshin-1212-2015,812,False,,
Nukeria-83_towork-1,,Nukeria,83_towork,hekau,hekau,h e k a u,(s.),Davletshin-1212-2015,617,False,,
Nukeria-82_dullblunt-1,,Nukeria,82_dullblunt,matapuupuu,matapuupuu,m a t a + p uː + p uː,(?),Davletshin-1212-2015,783,False,,
Nukeria-81_sharp-1,,Nukeria,81_sharp,kaa,kaa,k aː,(s.),Davletshin-1212-2015,348,False,,
Nukeria-80_tosplit-1,,Nukeria,80_tosplit,ttohi,ttohi,t t o h i,"(soft things, as coconut sprout)",Davletshin-1212-2015,1311,False,,
Nukeria-80_tosplit-2,,Nukeria,80_tosplit,hhaa,hhaa,h h aː,"(wood, hard things)",Davletshin-1212-2015,965,False,,
Nukeria-79_stickwood-1,,Nukeria,79_stickwood,raakau,raakau,r aː + k a u,,Davletshin-1212-2015,69,False,,
Nukeria-78_tocuthack-1,,Nukeria,78_tocuthack,ttuu,ttuu,t t uː,(s.),Davletshin-1212-2015,426,False,,
Nukeria-77_toscratch-1,,Nukeria,77_toscratch,rakuraku,rakuraku,r a k u + r a k u,(s.) with claws,Davletshin-1212-2015,1411,False,,
Nukeria-77_toscratch-2,,Nukeria,77_toscratch,araara,araara,a r a + a r a,(s.),Davletshin-1212-2015,1161,False,,
Nukeria-76_tolivebealive-1,,Nukeria,76_tolivebealive,ora,ora,o r a,(s.),Davletshin-1212-2015,1106,False,,
Nukeria-75_todiebedead-1,,Nukeria,75_todiebedead,mate,mate,m a t e,(s.),Davletshin-1212-2015,84,False,,
Nukeria-74_tokill-1,,Nukeria,74_tokill,tiinai,tiinai,t iː n a i,(s.),Davletshin-1212-2015,1349,False,,
Nukeria-73_tosteal-1,,Nukeria,73_tosteal,huu,huu,h uː,"(s.) also: hide, conceal",Davletshin-1212-2015,967,False,,
Nukeria-72_tohit-1,,Nukeria,72_tohit,rriki,rriki,r r i k i,(s.),Davletshin-1212-2015,1162,False,,
Nukeria-71_tostabpierce-1,,Nukeria,71_tostabpierce,vvoro,vvoro,v v o r o,(with a spear),Davletshin-1212-2015,383,False,,
Nukeria-71_tostabpierce-2,,Nukeria,71_tostabpierce,unuki,unuki,u n u k i,(with a needle),Davletshin-1212-2015,98,False,,
Nukeria-70_toshoot-1,,Nukeria,70_toshoot,hana,hana,h a n a,,Davletshin-1212-2015,96,False,,
Nukeria-69_tohunt-1,,Nukeria,69_tohunt,uru,uru,u r u,(wild pigs),Davletshin-1212-2015,1333,False,,
Nukeria-69_tohunt-2,,Nukeria,69_tohunt,uhu,uhu,u h u,"(gather fruits, hunt nestlings and eggs)",Davletshin-1212-2015,1375,False,,
Nukeria-69_tohunt-3,,Nukeria,69_tohunt,riki,riki,r i k i,(adult birds),Davletshin-1212-2015,1163,False,,
Nukeria-69_tohunt-4,,Nukeria,69_tohunt,aahi,aahi,aː h i,(turtles),Davletshin-1212-2015,1206,False,,
Nukeria-68_needle-1,,Nukeria,68_needle,niila,niila,n iː l a,English/Tok Pisin (Loan),Davletshin-1212-2015,399,True,,
Nukeria-68_needle-2,,Nukeria,68_needle,tui,tui,t u i,(also awl),Davletshin-1212-2015,1170,False,,
Nukeria-67_tosew-1,,Nukeria,67_tosew,ttui,ttui,t t u i,(s.),Davletshin-1212-2015,316,False,,
Nukeria-66_totieupfasten-1,,Nukeria,66_totieupfasten,taka,taka,t a k a,"(fasten, a loincloth)",Davletshin-1212-2015,453,False,,
Nukeria-66_totieupfasten-2,,Nukeria,66_totieupfasten,hau,hau,h a u,"(bind, lash)",Davletshin-1212-2015,213,False,,
Nukeria-66_totieupfasten-3,,Nukeria,66_totieupfasten,haka-mau,haka-mau,h a k a + m a u,"(fasten, attach; close, a container with a lid)",Davletshin-1212-2015,1434,False,,
Nukeria-66_totieupfasten-4,,Nukeria,66_totieupfasten,haihai,haihai,h a i + h a i,"(tie up, knot)",Davletshin-1212-2015,235,False,,
Nukeria-65_rope-1,,Nukeria,65_rope,uka,uka,u k a,"(small, also string, cord, sinew, veins)",Davletshin-1212-2015,1271,False,,
Nukeria-65_rope-2,,Nukeria,65_rope,maea,maea,m a e a,"(big, used for ships)",Davletshin-1212-2015,132,False,,
Nukeria-65_rope-3,,Nukeria,65_rope,kaavei,kaavei,k aː v e i,(a kind of),Davletshin-1212-2015,1279,False,,
Nukeria-65_rope-4,,Nukeria,65_rope,kaha,kaha,k a h a,(braided of coconut fibre),Davletshin-1212-2015,1164,False,,
Nukeria-65_rope-5,,Nukeria,65_rope,haha,haha,h a + h a,(to steer sail with),Davletshin-1212-2015,661,False,,
Nukeria-64_tosay-1,,Nukeria,64_tosay,hua,hua,h u a,(s.),Davletshin-1212-2015,285,False,,
Nukeria-64_tosay-2,,Nukeria,64_tosay,hai,hai,h a i,(s.),Davletshin-1212-2015,281,False,,
Nukeria-63_name-1,,Nukeria,63_name,inoa,inoa,i n o a,,Davletshin-1212-2015,1096,False,,
Nukeria-62_thatchroof-1,,Nukeria,62_thatchroof,tua hare,tua hare,t u a + h a r e,,Davletshin-1212-2015,594,False,,
Nukeria-61_house-1,,Nukeria,61_house,hare,hare,h a r e,,Davletshin-1212-2015,342,False,,
Nukeria-60_father-1,,Nukeria,60_father,tamana,tamana,t a m a + n a,also: uncle,Davletshin-1212-2015,27,False,,
Nukeria-59_mother-1,,Nukeria,59_mother,tinana,tinana,t i n a n a,also: auntie,Davletshin-1212-2015,49,False,,
Nukeria-58_wife-1,,Nukeria,58_wife,aavana,aavana,aː v a n a,also: husband,Davletshin-1212-2015,1343,False,,
Nukeria-57_husband-1,,Nukeria,57_husband,aavana,aavana,aː v a n a,also: wife,Davletshin-1212-2015,300,False,,
Nukeria-56_child-1,,Nukeria,56_child,tama,tama,t a m a,,Davletshin-1212-2015,1086,False,,
Nukeria-55_womanfemale-1,,Nukeria,55_womanfemale,hahine,hahine,h a + h i n e,(s.),Davletshin-1212-2015,110,False,,
Nukeria-54_manmale-1,,Nukeria,54_manmale,tanata,tanata,t a n a t a,(s.),Davletshin-1212-2015,246,False,,
Nukeria-53_personhumanbeing-1,,Nukeria,53_personhumanbeing,tama,tama,t a m a,,Davletshin-1212-2015,504,False,,
Nukeria-52_tostand-1,,Nukeria,52_tostand,tuu,tuu,t uː,(s.),Davletshin-1212-2015,533,False,,
Nukeria-51_tosit-1,,Nukeria,51_tosit,noho,noho,n o h o,(s.),Davletshin-1212-2015,404,False,,
Nukeria-50_todream-1,,Nukeria,50_todream,moe,moe,m o e,(s.),Davletshin-1212-2015,1230,False,,
Nukeria-49_toliedown-1,,Nukeria,49_toliedown,takoto,takoto,t a + k o t o,(s.),Davletshin-1212-2015,1235,False,,
Nukeria-48_tosleep-1,,Nukeria,48_tosleep,moe,moe,m o e,(s.),Davletshin-1212-2015,150,False,,
Nukeria-47_toyawn-1,,Nukeria,47_toyawn,maava,maava,m aː v a,(s.),Davletshin-1212-2015,479,False,,
Nukeria-46_tosee-1,,Nukeria,46_tosee,kite,kite,k i t e,(s.),Davletshin-1212-2015,95,False,,
Nukeria-45_eye-1,,Nukeria,45_eye,kanamata,kanamata,k a n a + m a t a,also: face,Davletshin-1212-2015,24,False,,
Nukeria-44_tohear-1,,Nukeria,44_tohear,rono,rono,r o n o,(s.),Davletshin-1212-2015,90,False,,
Nukeria-43_ear-1,,Nukeria,43_ear,kautarina,kautarina,k a u + t a r i n a,,Davletshin-1212-2015,22,False,,
Nukeria-42_tosuck-1,,Nukeria,42_tosuck,uu,uu,uː,(breast milk),Davletshin-1212-2015,606,False,,
Nukeria-42_tosuck-2,,Nukeria,42_tosuck,umiumi,umiumi,u m i + u m i,(one's fingers),Davletshin-1212-2015,263,False,,
Nukeria-42_tosuck-3,,Nukeria,42_tosuck,homohomo,homohomo,h o m o + h o m o,(one's fingers),Davletshin-1212-2015,1238,False,,
Nukeria-41_tobite-1,,Nukeria,41_tobite,takiluu,takiluu,t a + k i l uː,,Davletshin-1212-2015,1324,False,,
Nukeria-40_todrink-1,,Nukeria,40_todrink,inu,inu,i n u,,Davletshin-1212-2015,86,False,,
Nukeria-39_tocook-1,,Nukeria,39_tocook,tao,tao,t a o,"(in earth-oven, in leaf packets)",Davletshin-1212-2015,142,False,,
Nukeria-39_tocook-2,,Nukeria,39_tocook,haka-rere,haka-rere,h a k a + r e r e,(in pan),Davletshin-1212-2015,529,False,,
Nukeria-39_tocook-3,,Nukeria,39_tocook,kuki,kuki,k u k i,(prepare food) (English/Tok Pisin) (Loan),Davletshin-1212-2015,1165,True,,
Nukeria-38_tochew-1,,Nukeria,38_tochew,maamaa,maamaa,m aː + m aː,"(s.) 'masticate, chew for infants'",Davletshin-1212-2015,79,False,,
Nukeria-38_tochew-2,,Nukeria,38_tochew,nau,nau,n a u,(s.)',Davletshin-1212-2015,1328,False,,
Nukeria-37_toeat-1,,Nukeria,37_toeat,kai,kai,k a i,(s.),Davletshin-1212-2015,87,False,,
Nukeria-36_tospit-1,,Nukeria,36_tospit,saavare,saavare,s aː v a r e,(s.),Davletshin-1212-2015,461,False,,
Nukeria-35_tovomit-1,,Nukeria,35_tovomit,rua,rua,r u a,,Davletshin-1212-2015,1340,False,,
Nukeria-34_tocry-1,,Nukeria,34_tocry,tani,tani,t a n i,"(s.)also: weep, vail, sound (of musical instruments)",Davletshin-1212-2015,82,False,,
Nukeria-33_tolaugh-1,,Nukeria,33_tolaugh,piha,piha,p i h a,(s.),Davletshin-1212-2015,1166,False,,
Nukeria-32_tongue-1,,Nukeria,32_tongue,arero,arero,a r e r o,,Davletshin-1212-2015,386,False,,
Nukeria-31_tooth-1,,Nukeria,31_tooth,niho,niho,n i h o,,Davletshin-1212-2015,101,False,,
Nukeria-30_mouth-1,,Nukeria,30_mouth,pukua,pukua,p u k u a,,Davletshin-1212-2015,941,False,,
Nukeria-29_tosniffsmell-1,,Nukeria,29_tosniffsmell,hunu,hunu,h u n u,(s.),Davletshin-1212-2015,910,False,,
Nukeria-28_tobreathe-1,,Nukeria,28_tobreathe,maanava,maanava,m aː n a v a,,Davletshin-1212-2015,78,False,,
Nukeria-27_nose-1,,Nukeria,27_nose,kaihu,kaihu,k a + i h u,,Davletshin-1212-2015,55,False,,
Nukeria-26_hair-1,,Nukeria,26_hair,rauru,rauru,r a u r u,,Davletshin-1212-2015,815,False,,
Nukeria-25_neck-1,,Nukeria,25_neck,koomanu,koomanu,k oː + m a n u,,Davletshin-1212-2015,1167,False,,
Nukeria-24_head-1,,Nukeria,24_head,pokouru,pokouru,p o k o + u r u,,Davletshin-1212-2015,124,False,,
Nukeria-23_blood-1,,Nukeria,23_blood,toto,toto,t o t o,,Davletshin-1212-2015,807,False,,
Nukeria-22_tofear-1,,Nukeria,22_tofear,mataku,mataku,m a t a k u,(s.),Davletshin-1212-2015,88,False,,
Nukeria-21_tothink-1,,Nukeria,21_tothink,maanatu,maanatu,m aː n a t u,(s.),Davletshin-1212-2015,1416,False,,
Nukeria-20_toknowbeknowledgeable-1,,Nukeria,20_toknowbeknowledgeable,iloa,iloa,i l o a,(s.),Davletshin-1212-2015,315,False,,
Nukeria-19_shoulder-1,,Nukeria,19_shoulder,ruamona,ruamona,r u a + m o n a,,Davletshin-1212-2015,179,False,,
Nukeria-18_breast-1,,Nukeria,18_breast,uu,uu,uː,(female) : also milk,Davletshin-1212-2015,16,False,,
Nukeria-18_breast-2,,Nukeria,18_breast,hatahata,hatahata,h a t a + h a t a,(chest),Davletshin-1212-2015,834,False,,
Nukeria-17_liver-1,,Nukeria,17_liver,ate,ate,a t e,,Davletshin-1212-2015,45,False,,
Nukeria-16_intestines-1,,Nukeria,16_intestines,kaatae,kaatae,k aː + t a e,,Davletshin-1212-2015,244,False,,
Nukeria-15_bone-1,,Nukeria,15_bone,ivi,ivi,i v i,,Davletshin-1212-2015,987,False,,
Nukeria-14_belly-1,,Nukeria,14_belly,manava,manava,m a n a v a,,Davletshin-1212-2015,1385,False,,
Nukeria-13_back-1,,Nukeria,13_back,kantua,kantua,k a + nt u a,,Davletshin-1212-2015,188,False,,
Nukeria-12_skin-1,,Nukeria,12_skin,kiri,kiri,k i r i,also: bark,Davletshin-1212-2015,65,False,,
Nukeria-11_dust-1,,Nukeria,11_dust,rehu,rehu,r e h u,"also: ashes, powder",Davletshin-1212-2015,21,False,,
Nukeria-10_dirty-1,,Nukeria,10_dirty,kerekere,kerekere,k e r e + k e r e,(s.),Davletshin-1212-2015,119,False,,
Nukeria-9_toswim-1,,Nukeria,9_toswim,kkau,kkau,k k a u,(s.),Davletshin-1212-2015,969,False,,
Nukeria-8_toturn-1,,Nukeria,8_toturn,tahuri,tahuri,t a + h u r i,(s.),Davletshin-1212-2015,385,False,,
Nukeria-7_tocome-1,,Nukeria,7_tocome,oo-mai (pl.),oo-mai,oː + m a i,(pl.) suppletive,Davletshin-1212-2015,81,False,,
Nukeria-6_roadpath-1,,Nukeria,6_roadpath,haarena,haarena,h aː r e n a,,Davletshin-1212-2015,505,False,,
Nukeria-5_towalk-1,,Nukeria,5_towalk,haare,haare,h aː r e,(s.),Davletshin-1212-2015,1109,False,,
Nukeria-4_legfoot-1,,Nukeria,4_legfoot,vae,vae,v a e,,Davletshin-1212-2015,44,False,,
Nukeria-3_right-1,,Nukeria,3_right,maua,maua,m a u a,,Davletshin-1212-2015,958,False,,
Nukeria-2_left-1,,Nukeria,2_left,mauii,mauii,m a u iː,,Davletshin-1212-2015,43,False,,
Nukeria-2_left-2,,Nukeria,2_left,kaihi,kaihi,k a i h i,,Davletshin-1212-2015,43,False,,
Nukeria-1_hand-1,,Nukeria,1_hand,rima,rima,r i m a,,Davletshin-1212-2015,36,False,,
Samoan-210_onethousand-1,,Samoan,210_onethousand,mano,mano,m a n o,"10,000 (multiple thousands)",Blust-118-2005,519,False,,
Samoan-210_onethousand-2,,Samoan,210_onethousand,afe,afe,a f e,Thousand (Source: Pollex),Blust-118-2005,665,False,,
Samoan-209_onehundred-1,,Samoan,209_onehundred,lau,lau,l a u,Hundred (Prt).(Source: Pollex),Blust-118-2005,518,False,,
Samoan-208_fifty-1,,Samoan,208_fifty,limagafulu,limagafulu,l i m a + g a + f u l u,,Blust-118-2005,1,False,,
Samoan-208_fifty-2,,Samoan,208_fifty,limasefulu,limasefulu,l i m a + s e + f u l u,,Blust-118-2005,1,False,,
Samoan-207_twenty-1,,Samoan,207_twenty,lua sefulu,lua sefulu,l u a + s e f u l u,,Blust-118-2005,666,False,,
Samoan-206_ten-1,,Samoan,206_ten,sefulu,sefulu,s e + f u l u,,Blust-118-2005,946,False,,
Samoan-205_nine-1,,Samoan,205_nine,iva,iva,i v a,Nine.(Source: Pollex),Blust-118-2005,945,False,,
Samoan-204_eight-1,,Samoan,204_eight,valu,valu,v a l u,POllex 06: Valu. :Eight.,Blust-118-2005,663,False,,
Samoan-203_seven-1,,Samoan,203_seven,fitu,fitu,f i t u,Seven.(Source: Pollex),Blust-118-2005,6,False,,
Samoan-202_six-1,,Samoan,202_six,ono,ono,o n o,,Blust-118-2005,7,False,,
Samoan-201_five-1,,Samoan,201_five,lima,lima,l i m a,"Five, hand.(Source: Pollex)",Blust-118-2005,2,False,,
Samoan-200_four-1,,Samoan,200_four,e fā,e fā,e + f aː,,Blust-118-2005,3,False,,
Samoan-199_three-1,,Samoan,199_three,e tolu,e tolu,e + t o l u,,Blust-118-2005,8,False,,
Samoan-198_two-1,,Samoan,198_two,e lua,e lua,e + l u a,,Blust-118-2005,9,False,,
Samoan-197_one-1,,Samoan,197_one,e tasi,e tasi,e + t a s i,,Blust-118-2005,335,False,,
Samoan-196_tocount-1,,Samoan,196_tocount,faitau,faitau,f a i + t a u,,Blust-118-2005,1330,False,,
Samoan-195_nonot-1,,Samoan,195_nonot,iʔai,iʔai,i + ʔ a i,,Blust-118-2005,129,False,,
Samoan-195_nonot-2,,Samoan,195_nonot,leai,leai,l e + a i,,Blust-118-2005,330,False,,
Samoan-194_how-1,,Samoan,194_how,faʔapēfea,faʔapēfea,f a ʔ a + p eː + f e a,,Blust-118-2005,194,False,,
Samoan-193_if-1,,Samoan,193_if,'afai,'afai,ʔ a f a i,,Blust-118-2005,39,False,,
Samoan-193_if-2,,Samoan,193_if,ʔa|na,ʔana,ʔ a n a,,Blust-118-2005,1090,False,,
Samoan-192_and-1,,Samoan,192_and,ma,ma,m a,,Blust-118-2005,520,False,,
Samoan-191_all-1,,Samoan,191_all,ʔātoa,ʔātoa,ʔ aː + t o a,,Blust-118-2005,293,False,,
Samoan-190_other-1,,Samoan,190_other,ʔo se tasi,ʔo se tasi,ʔ o + s e + t a s i,another,Blust-118-2005,1221,False,,
Samoan-190_other-2,,Samoan,190_other,ʔese,ʔese,ʔ e s e,,Blust-118-2005,1321,False,,
Samoan-190_other-3,,Samoan,190_other,isi,isi,i s i,,Blust-118-2005,1308,False,,
Samoan-189_who-1,,Samoan,189_who,ʔo ai,ʔo ai,ʔ o + a i,,Blust-118-2005,106,False,,
Samoan-188_what-1,,Samoan,188_what,ʔo le ā,ʔo le ā,ʔ o + l e + aː,,Blust-118-2005,516,False,,
Samoan-187_they-1,,Samoan,187_they,lāʔua,lāʔua,l aː + ʔ u a,,Blust-118-2005,1469,False,,
Samoan-187_they-2,,Samoan,187_they,lātou,lātou,l aː + t o u,,Blust-118-2005,73,False,,
Samoan-186_you-1,,Samoan,186_you,'oulua,'oulua,ʔ o u + l u a,(dual),Blust-118-2005,1477,False,,
Samoan-186_you-2,,Samoan,186_you,ʔoutou,ʔoutou,ʔ o u + t o u,(plural),Blust-118-2005,407,False,,
Samoan-185_we-1,,Samoan,185_we,mātou,mātou,m aː + t o u,,Blust-118-2005,537,False,,
Samoan-185_we-2,,Samoan,185_we,tātou,tātou,t aː + t o u,,Blust-118-2005,103,False,,
Samoan-184_heshe-1,,Samoan,184_heshe,ia,ia,i a,,Blust-118-2005,37,False,,
Samoan-183_thou-1,,Samoan,183_thou,'oe,'oe,ʔ o e,(singular),Blust-118-2005,76,False,,
Samoan-182_i-1,,Samoan,182_i,aʔu,aʔu,a ʔ u,,Blust-118-2005,4,False,,
Samoan-181_where-1,,Samoan,181_where,ʔo fea,ʔo fea,ʔ o + f e a,,Blust-118-2005,679,False,,
Samoan-180_far-1,,Samoan,180_far,mamao,mamao,m a + m a o,,Blust-118-2005,297,False,,
Samoan-179_near-1,,Samoan,179_near,vālata,vālata,v aː + l a t a,close together,Blust-118-2005,781,False,,
Samoan-179_near-2,,Samoan,179_near,tafatafa,tafatafa,t a f a + t a f a,adjacent,Blust-118-2005,1449,False,,
Samoan-179_near-3,,Samoan,179_near,lata,lata,l a t a,,Blust-118-2005,1393,False,,
Samoan-178_that-1,,Samoan,178_that,lela,lela,l e + l a,,Blust-118-2005,1174,False,,
Samoan-178_that-2,,Samoan,178_that,le|na,lena,l e + n a,(< M),Blust-118-2005,71,False,,
Samoan-177_this-1,,Samoan,177_this,lenei,lenei,l e + n e i,(cp. WBM),Blust-118-2005,75,False,,
Samoan-176_below-1,,Samoan,176_below,i lalo,i lalo,i + l a l o,,Blust-118-2005,1315,False,,
Samoan-175_above-1,,Samoan,175_above,i luŋa,i luŋa,i + l u ŋ a,,Blust-118-2005,1382,False,,
Samoan-174_ininside-1,,Samoan,174_ininside,loto,loto,l o t o,within,Blust-118-2005,956,False,,
Samoan-174_ininside-2,,Samoan,174_ininside,[i]totonu[o],totonu,t o t o n u,,Blust-118-2005,1175,False,,
Samoan-173_at-1,,Samoan,173_at,i,i,i,,Blust-118-2005,11,False,,
Samoan-172_toclimb-1,,Samoan,172_toclimb,piʔi,piʔi,p i ʔ i,,Blust-118-2005,1101,False,,
Samoan-172_toclimb-2,,Samoan,172_toclimb,aʔe,aʔe,a ʔ e,,Blust-118-2005,707,False,,
Samoan-171_tohide-1,,Samoan,171_tohide,nanā,nanā,n a n aː,,Blust-118-2005,428,False,,
Samoan-171_tohide-2,,Samoan,171_tohide,lafi,lafi,l a f i,,Blust-118-2005,1176,False,,
Samoan-170_when-1,,Samoan,170_when,anafea,anafea,a n a + f e a,,Blust-118-2005,970,False,,
Samoan-169_year-1,,Samoan,169_year,tau|saŋa,tausaŋa,t a u + s a ŋ a,,Blust-118-2005,112,False,,
Samoan-168_day-1,,Samoan,168_day,lā,lā,l aː,,Blust-118-2005,1211,False,,
Samoan-168_day-2,,Samoan,168_day,ao,ao,a o,,Blust-118-2005,18,False,,
Samoan-167_night-1,,Samoan,167_night,pō,pō,p oː,,Blust-118-2005,54,False,,
Samoan-166_correcttrue-1,,Samoan,166_correcttrue,amiotonu,amiotonu,a m i o + t o n u,socially correct behavior,Blust-118-2005,1317,False,,
Samoan-166_correcttrue-2,,Samoan,166_correcttrue,saʔo,saʔo,s a ʔ o,"More accurately refers to ""straightness"" (in modern slang, ""sa'o"" can mean something like ""right on!"")",Blust-118-2005,1177,False,,
Samoan-165_badevil-1,,Samoan,165_badevil,'ino'ino,'ino'ino,ʔ i n o + ʔ i n o,"""disgusting,"" ""reproachful"" or ""abominable""",Blust-118-2005,1384,False,,
Samoan-165_badevil-2,,Samoan,165_badevil,leaŋa,leaŋa,l e a ŋ a,"more commonly used in colloquial speech to express ""ugly"" or ""unseemly""",Blust-118-2005,1178,False,,
Samoan-164_good-1,,Samoan,164_good,malie,malie,m a l i e,,Blust-118-2005,398,False,,
Samoan-164_good-2,,Samoan,164_good,lelei,lelei,l e + l e i,,Blust-118-2005,425,False,,
Samoan-163_new-1,,Samoan,163_new,fou,fou,f o u,,Blust-118-2005,53,False,,
Samoan-162_old-1,,Samoan,162_old,tuai,tuai,t u a i,,Blust-118-2005,927,False,,
Samoan-162_old-2,,Samoan,162_old,matua,matua,m a t u a,,Blust-118-2005,56,False,,
Samoan-161_shyashamed-1,,Samoan,161_shyashamed,silasila,silasila,s i l a + s i l a,,Blust-118-2005,673,False,,
Samoan-161_shyashamed-2,,Samoan,161_shyashamed,mā,mā,m aː,,Blust-118-2005,64,False,,
Samoan-161_shyashamed-3,,Samoan,161_shyashamed,matamuli,matamuli,m a t a + m u l i,,Blust-118-2005,506,False,,
Samoan-160_painfulsick-1,,Samoan,160_painfulsick,maʔi,maʔi,m a ʔ i,,Blust-118-2005,57,False,,
Samoan-159_wide-1,,Samoan,159_wide,āteatea,āteatea,aː t e a + t e a,,Blust-118-2005,568,False,,
Samoan-159_wide-2,,Samoan,159_wide,lautele,lautele,l a u + t e l e,,Blust-118-2005,1420,False,,
Samoan-158_narrow-1,,Samoan,158_narrow,lauitiiti,lauitiiti,l a u + i t i + i t i,,Blust-118-2005,1179,False,,
Samoan-157_thick-1,,Samoan,157_thick,tuatua,tuatua,t u a + t u a,(of rope),Blust-118-2005,139,False,,
Samoan-157_thick-2,,Samoan,157_thick,matolutolu,matolutolu,m a + t o l u + t o l u,,Blust-118-2005,675,False,,
Samoan-157_thick-3,,Samoan,157_thick,mafia,mafia,m a + f i a,,Blust-118-2005,1180,False,,
Samoan-156_thin-1,,Samoan,156_thin,manifi,manifi,m a + n i f i,,Blust-118-2005,74,False,,
Samoan-155_long-1,,Samoan,155_long,loloa,loloa,l o + l o a,"""long"" or ""expansive""",Blust-118-2005,245,False,,
Samoan-155_long-2,,Samoan,155_long,ʔumi,ʔumi,ʔ u m i,,Blust-118-2005,1127,False,,
Samoan-154_short-1,,Samoan,154_short,saʔasaʔa,saʔasaʔa,s a ʔ a + s a ʔ a,(short stature),Blust-118-2005,134,False,,
Samoan-154_short-2,,Samoan,154_short,poto,poto,p o t o,"short-legged, stunted",Blust-118-2005,1397,False,,
Samoan-154_short-3,,Samoan,154_short,puʔupuʔu,puʔupuʔu,p u ʔ u + p u ʔ u,,Blust-118-2005,672,False,,
Samoan-153_big-1,,Samoan,153_big,lasi,lasi,l a s i,(archaic/formal),Blust-118-2005,238,False,,
Samoan-153_big-2,,Samoan,153_big,nui,nui,n u i,"works as a verb ""to be great"" or ""to augment"" instead of an adjective.",Blust-118-2005,189,False,,
Samoan-153_big-3,,Samoan,153_big,tele,tele,t e l e,,Blust-118-2005,1186,False,,
Samoan-152_small-1,,Samoan,152_small,itiiti,itiiti,i t i + i t i,,Blust-118-2005,269,False,,
Samoan-151_green-1,,Samoan,151_green,usiusi,usiusi,u s i + u s i,,Blust-118-2005,1122,False,,
Samoan-151_green-2,,Samoan,151_green,lanumeamata,lanumeamata,l a n u + m e a + m a t a,,Blust-118-2005,35,False,,
Samoan-150_yellow-1,,Samoan,150_yellow,lega,lega,l e g a,,Blust-118-2005,162,False,,
